category,path,label,true_type,true_location,verdict,defect_type,location,explanation,valid,p_defective,latency_s,prompt_tokens,completion_tokens,raw,config
bottle,bottle/test/broken_small/010.png,1,broken_small,right,defective,broken_small,top-right,,True,0.9996646506083317,10.022167807968799,338,30,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""top-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/broken_small/013.png,1,broken_small,top-right,defective,broken_small,top,,True,0.9991959165668051,9.773726677987725,338,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""top""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/broken_small/014.png,1,broken_small,left,defective,broken_small,left,,True,0.9975273880734727,9.785512912028935,338,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/broken_small/017.png,1,broken_small,left,defective,broken_small,left,,True,0.9996200162498201,8.857314767956268,338,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/broken_small/020.png,1,broken_small,bottom-right,defective,broken_small,bottom-right,,True,0.9982992832367387,7.864788632025011,338,25,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""bottom-right""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/000.png,1,contamination,center,defective,contamination,center,,True,0.9324546539228723,7.606831521959975,338,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/001.png,1,contamination,center,defective,contamination,left,,True,0.651369878443813,7.608516487991437,338,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/002.png,1,contamination,center,defective,contamination,top,,True,0.7773113004410193,9.003634887048975,338,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/006.png,1,contamination,center,good,none,none,,True,0.46880948860900956,6.963780059013516,338,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/008.png,1,contamination,center,defective,contamination,top-right,,True,0.5621876750713364,7.892727141967043,338,25,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top-right""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/009.png,1,contamination,center,defective,contamination,center,,True,0.5621891628515626,7.64035610499559,338,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/011.png,1,contamination,center,good,none,none,,True,0.26895613784023104,7.140349740977399,338,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/013.png,1,contamination,left,defective,contamination,top,,True,0.6224748540900447,7.752910039038397,338,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/018.png,1,contamination,right,defective,broken_small,right,,True,0.7773099569576567,7.758969206013717,338,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/019.png,1,contamination,right,defective,broken_small,top,,True,0.6224769138371992,7.762659974978305,338,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
bottle,bottle/test/contamination/020.png,1,contamination,center,defective,contamination,top,,True,0.6791971795840429,9.190082043001894,338,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""top""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/000.png,0,none,none,good,none,none,,True,0.02596042215532871,7.097118681995198,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/001.png,0,none,none,good,none,none,,True,0.02596089161008801,7.089627512032166,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/002.png,0,none,none,good,none,none,,True,0.022980870464217137,7.09306744398782,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/003.png,0,none,none,good,none,none,,True,0.07587244890718876,7.100087409024127,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/004.png,0,none,none,good,none,none,,True,0.0024726200778002693,7.249214556009974,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/005.png,0,none,none,good,none,none,,True,0.01098692559712473,7.2765273920376785,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/006.png,0,none,none,good,none,none,,True,0.01098691808962934,7.274724824004807,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/007.png,0,none,none,good,none,none,,True,0.004609558784425806,7.267986210004892,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/008.png,0,none,none,good,none,none,,True,0.0009110493377107054,7.274497623031493,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/009.png,0,none,none,good,none,none,,True,0.005220116605517164,7.281337505031843,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/010.png,0,none,none,good,none,none,,True,0.06009814452701716,7.259008157998323,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/011.png,0,none,none,good,none,none,,True,0.00247262006918772,7.241162580961827,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/012.png,0,none,none,good,none,none,,True,0.0019267346984749507,7.941192261991091,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/013.png,0,none,none,good,none,none,,True,0.015908871635747807,8.538188486010768,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/014.png,0,none,none,good,none,none,,True,0.003172675612525307,8.541446543997154,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/015.png,0,none,none,good,none,none,,True,0.029316212671624396,8.554463833977934,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/016.png,0,none,none,good,none,none,,True,0.02033514013237788,8.543638444971293,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/017.png,0,none,none,good,none,none,,True,0.006692851500093009,8.545832970004994,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/018.png,0,none,none,good,none,none,,True,0.32085177024477957,8.534938875993248,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/019.png,0,none,none,good,none,none,,True,0.012431606032437923,8.55486779200146,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/020.png,0,none,none,good,none,none,,True,0.08511137407314129,7.859614541986957,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/021.png,0,none,none,good,none,none,,True,0.14806276332656296,7.227649606007617,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/022.png,0,none,none,good,none,none,,True,0.004609564273701387,7.229731617029756,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/023.png,0,none,none,good,none,none,,True,0.003172678003002058,7.2354347800137475,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/024.png,0,none,none,good,none,none,,True,0.012433571330525873,7.226967005990446,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/025.png,0,none,none,good,none,none,,True,0.01098692137032859,7.224478220974561,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/026.png,0,none,none,good,none,none,,True,0.004609565322771076,7.2357155999634415,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/027.png,0,none,none,good,none,none,,True,0.010986920164213097,7.227708695048932,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/028.png,0,none,none,good,none,none,,True,0.0015011809211592864,7.234990936005488,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/029.png,0,none,none,good,none,none,,True,0.025963186448678444,7.2372316849650815,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/030.png,0,none,none,good,none,none,,True,0.003593591870507616,7.234613731037825,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/031.png,0,none,none,good,none,none,,True,0.009708444038647042,7.236777887970675,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/032.png,0,none,none,good,none,none,,True,0.008577471553468493,7.225452076992951,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/033.png,0,none,none,good,none,none,,True,0.06009814516378067,7.229213597951457,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/034.png,0,none,none,good,none,none,,True,0.014066114581689292,7.258436940028332,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/035.png,0,none,none,good,none,none,,True,0.0031726743777014802,7.250406546983868,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/036.png,0,none,none,good,none,none,,True,0.02596041346404326,7.245495713956188,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/037.png,0,none,none,good,none,none,,True,0.0097084746817319,7.256580994988326,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/038.png,0,none,none,good,none,none,,True,0.04743398806474506,7.259307702013757,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/039.png,0,none,none,good,none,none,,True,0.03733258501105849,7.240631796012167,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/040.png,0,none,none,good,none,none,,True,0.0031726782040319957,7.248067349020857,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/041.png,0,none,none,good,none,none,,True,0.03309104786454409,7.2513917129836045,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/042.png,0,none,none,good,none,none,,True,0.010986903736499971,7.236974083993118,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/043.png,0,none,none,good,none,none,,True,0.05341240692128151,7.25984915101435,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/044.png,0,none,none,good,none,none,,True,0.029317341767102916,7.235743653029203,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/045.png,0,none,none,good,none,none,,True,0.001501178746448054,7.2376811660360545,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/046.png,0,none,none,good,none,none,,True,0.007577222579413856,7.2349688109825365,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/047.png,0,none,none,good,none,none,,True,0.022980925589222476,7.393014058005065,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/048.png,0,none,none,good,none,none,,True,0.0021827131364479378,8.112161699973512,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/049.png,0,none,none,good,none,none,,True,0.015908550842932998,8.115286348969676,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/050.png,0,none,none,good,none,none,,True,0.020336406237083354,8.558240865997504,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/051.png,0,none,none,good,none,none,,True,0.014063627533961186,8.547204546048306,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/052.png,0,none,none,good,none,none,,True,0.017988640435242162,8.545329514017794,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/053.png,0,none,none,good,none,none,,True,0.004609560849004328,8.760556211986113,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/054.png,0,none,none,good,none,none,,True,0.0675595057704524,8.763997665024363,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/055.png,0,none,none,good,none,none,,True,0.0035935934303516757,8.381756469025277,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/056.png,0,none,none,good,none,none,,True,0.08510993313230965,7.652193507004995,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/good/057.png,0,none,none,good,none,none,,True,0.0028009211753693974,7.644344299973454,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/bent_wire/000.png,1,bent_wire,center,defective,missing_wire,left,,True,0.7310715655006003,8.106016486010049,359,24,"{""verdict"": ""defective"", ""defect_type"": ""missing_wire"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/bent_wire/002.png,1,bent_wire,top,good,none,none,,True,0.4688092660309974,7.21565622498747,359,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/bent_wire/006.png,1,bent_wire,left,defective,missing_wire,left,,True,0.7549271968974341,7.735338322003372,359,24,"{""verdict"": ""defective"", ""defect_type"": ""missing_wire"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/bent_wire/007.png,1,bent_wire,center,defective,bent_wire,top,,True,0.7057987378035577,7.989821531984489,359,25,"{""verdict"": ""defective"", ""defect_type"": ""bent_wire"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
cable,cable/test/bent_wire/008.png,1,bent_wire,center,defective,poke_insulation,top,,True,0.6513718688301594,7.986599601979833,359,25,"{""verdict"": ""defective"", ""defect_type"": ""poke_insulation"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
